id,corpus,sentence,token,complexity,biomedical,bible,subtitles,wiki,familarity
3CVBMEMMXBG2UHIGC26BGFT7ORP7H1,bible,consider loving kindness yahweh,loving kindness,0.2763157894736842,1,1,1,1,566.5
3BO3NEOQM0HK9ERYPN0GQIWCPCAIAW,bible,aaron child israel saw moses behold skin face shone afraid come near,face shone,0.2777777777777778,1,1,1,1,547.0
36D1BWBEHN1H0UMLXN5TCTKVUX22MP,bible,publish proclaim city jerusalem saying go mountain get olive branch branch wild olive myrtle branch palm branch branch thick tree make booth written,olive branch,0.2833333333333333,1,0,1,0,486.5
31GN6YMHLPS6A5XXV4QMC9ZQQTESW8,bible,bronze arrow shall strike,bronze arrow,0.2833333333333333,1,1,1,0,444.0
3G5RUKN2EC3YIWSKUXZ8ZVH95TLN91,bible,shall make engraved image likeness heaven earth beneath water earth,engraved image,0.2833333333333333,1,1,1,1,0.0
3MZ3TAMYTLNC8VDFRYM2L8LMPGXIR3,bible,set engraved image idol made god house god said david solomon son house jerusalem chosen tribe israel put name forever,engraved image,0.45,1,1,1,1,0.0
374UMBUHN5PYB7473DVBAKO90WBCT9,bible,thing david done displeased yahweh,displeased yahweh,0.28409090909090906,1,1,1,1,0.0
38G0E1M85M59ATPWUZGQ58Y04HXVUH,bible,third year cyrus king persia thing revealed daniel whose name called belteshazzar thing true even great warfare understood thing understanding vision,great warfare,0.2875,1,1,1,0,294.0
3K3G488TR280K6307ZE8R97CO8PQ50,bible,people shouted great shout praised yahweh foundation house yahweh laid,great shout,0.29166666666666663,1,1,1,1,572.5
3UL5XDRDNCJUE234L5X85IMCU24858,bible,burnt offering prince shall offer yahweh shall sabbath day six lamb without blemish ram without blemish,sabbath day,0.30000000000000004,1,0,1,1,297.5
3MQKOF1EE2O08GEFYEVXHADQPQ4DWZ,bible,prince shall prepare freewill offering burnt offering peace offering freewill offering yahweh one shall open gate look toward east shall prepare burnt offering peace offering sabbath day shall go forth going forth one shall shut gate,sabbath day,0.3888888888888888,1,0,1,1,297.5
3L21G7IH47WA5QT3XMTQ15XXB11Y1T,bible,shall come burnt offering calf year old,burnt offering,0.30000000000000004,1,0,1,0,0.0
3OJX0UFJ0Z7BDMCTRYBUDQ93DPF9UG,bible,child captivity come exile offered burnt offering god israel twelve bull israel ninetysix ram seventyseven lamb twelve male goat sin offering burnt offering yahweh,burnt offering,0.3571428571428571,1,0,1,0,0.0
3RHLQY6EDT4OZEVVO8PEMIUZ5X64D5,bible,offer burnt offering yahweh altar burnt offering continually morning evening even according written law yahweh commanded israel,burnt offering,0.375,1,0,1,0,0.0
3JMQI2OLFZ5ALM516D4ALR0ZWE1DN9,bible,offered burnt offering yahweh sacrificed peace offering,burnt offering,0.38235294117647056,1,0,1,0,0.0
3X7837UUADYFHNZ1HS44ME9Q6886J5,bible,solomon went bronze altar yahweh tent meeting offered one thousand burnt offering,burnt offering,0.4,1,0,1,0,0.0
38Z7YZ2SB32CWUYFEJX2GIBHTUVQIA,bible,one come preferred whose sandal strap im worthy loosen,sandal strap,0.30000000000000004,1,1,1,1,247.0
3FO95NVK5C0129GBWAGGPAR9YEZSR5,bible,take thread sandal strap anything lest say made abram rich,sandal strap,0.4107142857142857,1,1,1,1,247.0
39WICJI5ATS6KJHNGC9S35LWFFJ3ZH,bible,take field vineyard olive grove even best give servant,olive grove,0.30000000000000004,1,1,1,0,409.0
3QO7EE372ON29MK9895LUV74Y4BQB1,bible,set brand fire let go standing grain philistine burnt shock standing grain also olive grove,olive grove,0.31666666666666665,1,1,1,0,409.0
33CLA8O0MIBSY4BPQQGHIB8U9O6FRA,bible,multitude prostitution alluring prostitute mistress witchcraft sell nation prostitution family witchcraft,alluring prostitute,0.30000000000000004,1,1,1,1,0.0
3IHWR4LC7DD6QQYJSPG2URQHZO98IH,bible,shall spread right hand left seed shall posse nation make desolate city inhabited,desolate city,0.30000000000000004,1,0,1,1,537.5
3GITHABACYLNIC7L9OKTP89VZNBN29,bible,preached good news city made many disciple returned lystra iconium antioch,many disciple,0.3035714285714286,1,0,1,0,299.5
3IKMEYR0LWVMA6MICBSDXGSR5S72KK,bible,merchandise gold silver precious stone pearl fine linen purple silk scarlet expensive wood every vessel ivory every vessel made precious wood brass iron marble,expensive wood,0.3035714285714286,1,1,1,0,603.5
3J5XXLQDHMBPBZCDFFKPIZ80R4DV39,bible,turned camp servant joshua son nun young man didnt depart tent,servant joshua,0.3035714285714286,1,0,1,1,218.5
3KA7IJSNW65H9AJU8WQWUQHUT8PBPV,bible,teraphim spoken vanity diviner seen lie told false dream,false dream,0.3055555555555556,1,0,1,0,578.0
3MIVREZQVHY32PO3EMIETYQULYKQKL,bible,brought way gate northward led round way outside outer gate way gate look toward east behold ran water right side,right side,0.3055555555555556,1,0,0,0,582.5
3XABXM4AJ15J7OM25XLB3TH3QYQ8QK,bible,false balance abomination yahweh accurate weight delight,accurate weight,0.3055555555555556,1,1,1,0,572.0
3E24UO25QZQTIYQYX5W9UAQC52I6OO,bible,also mighty men army asahel brother joab elhanan son dodo bethlehem,mighty men,0.3055555555555556,1,0,0,1,310.5
3SBNLSTU6U542BJK91F4GE786S8DZP,bible,eleazar son dodo ahohite one three mighty men,mighty men,0.3382352941176471,1,0,0,1,310.5
3BVS8WK9Q0VPSOWQV10CLTGI7UUBIJ,bible,wicked plot gnashes teeth,wicked plot,0.3055555555555556,1,1,1,1,257.5
3KTZHH2ONIFSM9OAD4EUMKXYGXT8MX,bible,dont fret prospers way man make wicked plot happen,wicked plot,0.5,1,1,1,1,257.5
31YWE12TE0CZG7IVH6OXJ1H1CH87XU,bible,led great terrible wilderness fiery serpent scorpion thirsty ground water brought forth water rock flint,fiery serpent,0.30681818181818177,1,1,1,1,0.0
3E9ZFLPWOYSW5RZR0XSUAQ7AQXIXIE,bible,yahweh sent fiery serpent among people bit people many people israel died,fiery serpent,0.4166666666666666,1,1,1,1,0.0
3J94SKDEKIP6VXZV2D8ORA0D5T15DB,bible,like whitened tomb outwardly appear beautiful inwardly full dead men bone uncleanness,whitened tomb,0.3157894736842105,1,1,1,1,225.0
3RZS0FBRWKA0JFB0MWMR5ANCBTQCP4,bible,made mouth like sharp sword shadow hand hidden made polished shaft quiver kept close,polished shaft,0.31666666666666665,1,1,1,1,0.0
33KMQD9OFJE51SC4ZTKZP24DAOT77Z,bible,determined rich fall temptation snare many foolish harmful lust drown men ruin destruction,harmful lust,0.31666666666666665,1,1,1,1,236.0
3G9UA71JVVUYLND6029WSS9M1JT7J6,bible,voice heard ramah lamentation weeping great mourning rachel weeping child wouldnt comforted,great mourning,0.31666666666666665,1,0,1,1,294.0
3TD33TP5DL2AM6DSJD8Z4VSZUMQABF,bible,lampstand four cup made like almond blossom bud flower,almond blossom,0.3194444444444444,1,1,1,1,253.5
341H3G5YF0EA3RIQXPR917NPC300ZK,bible,seem small thing fed good pasture must tread foot residue pasture,good pasture,0.3194444444444444,1,1,1,1,517.5
3IKDQS3DQE082TOW91W7WDM0PFVICY,bible,read baruch book word jeremiah house yahweh room gemariah son shaphan scribe upper court entry new gate yahweh house ear people,upper court,0.3194444444444444,1,1,1,0,274.5
31ODACBENUF1Q81BJVRGKKH42SXSQ4,bible,mute donkey spoke man voice stopped madness prophet,mute donkey,0.3214285714285714,1,1,1,1,0.0
3MGHRFQY2LPAY18L13PQN0EN69VY0Q,bible,persuaded joined paul silas devout greek great multitude chief woman,devout greek,0.3214285714285714,1,1,1,1,0.0
3H6W48L9F4P9XDH53NMSH4UF397PWP,bible,confidence determined come first might second benefit,second benefit,0.3214285714285714,1,1,1,0,539.5
306W7JMRYYYW3IKDMFOL84M44YQ8B9,bible,godly man perished earth one upright among men,one upright,0.325,1,0,1,1,546.5
356TQKY9XFX916HN9YC53208L8Z87N,bible,yahweh make plague wonderful plague seed even great plague long continuance severe sickness long continuance,severe sickness,0.325,1,1,1,1,525.0
39AYGO6AFFKB0DQMWQWWFLQ7FSDN6Q,bible,prince sea shall come throne lay aside robe strip embroidered garment shall clothe trembling shall sit ground shall tremble every moment astonished,embroidered garment,0.325,1,1,1,1,220.0
3XT3KXP24ZYJMCFVZAJ4ADUQTTJ6IT,bible,took embroidered garment covered set oil incense,embroidered garment,0.4464285714285714,1,1,1,1,220.0
36FQTHX3Z3RA2LE7AYTPHNETOCY3BC,bible,moreover yahweh said daughter zion haughty walk outstretched neck flirting eye walking trip go jingling ornament foot,outstretched neck,0.325,1,1,1,1,288.0
35O6H0UNLSGJYJZNC9UZU8VQADY5JP,bible,shown u many bitter trouble let live,bitter trouble,0.328125,1,1,1,0,558.0
3SBX2M1TKDNIONZ0TUVYMH1YOCUQ4V,bible,keeping loving kindness thousand forgiving iniquity disobedience sin mean clear guilty visiting iniquity father child childrens child third fourth generation,forgiving iniquity,0.32894736842105265,1,1,1,1,0.0
3QE4DGPGBRBRBY5MQYQMS3XWIPM4GF,bible,yahweh slow anger abundant loving kindness forgiving iniquity disobedience mean clear guilty visiting iniquity father child third fourth generation,forgiving iniquity,0.5666666666666667,1,1,1,1,0.0
3R5LWXWHR08I90TWA9SRPEUUBKQXGM,bible,shall offer strange incense burnt offering meal offering shall pour drink offering,strange incense,0.33333333333333337,1,0,1,1,555.0
3EHIMLB7F7Z6UVNZM7YHUFP2ZBV8HP,bible,well troubled unclean spirit healed,unclean spirit,0.33333333333333337,1,0,1,1,460.5
3PUV2Q8SV448KDG43NZ1UW05FPNDBK,bible,authority power command unclean spirit come,unclean spirit,0.3928571428571429,1,0,1,1,460.5
3L2OEKSTW9ASGQDOW725GFK5P778YN,bible,unclean spirit whenever saw fell cried son god,unclean spirit,0.4583333333333334,1,0,1,1,460.5
38F60IALAGHEHF9RRX2RFJM8R7DT0W,bible,turn away come mulberry tree,mulberry tree,0.33333333333333337,1,1,1,1,306.5
31MBOZ6PAORASUW2U4TKOTES6JPCL6,bible,testifying jew greek repentance toward god faith toward lord jesus,greek repentance,0.33333333333333337,1,1,1,1,0.0
30Z7M1Q8UYKRK8FLG1OPDT2YMG58AE,bible,thus say yahweh shepherd rescue mouth lion two leg piece ear shall child israel rescued sit samaria corner couch silken cushion bed,silken cushion,0.33333333333333337,1,1,1,1,0.0
37VHPF5VYC3FDNCJ0FKGJOSMMJQ8CG,bible,dwell frightful valley hole earth rock,frightful valley,0.33333333333333337,1,1,1,1,257.5
3PUOXASB573SZL63XLA2UIOIF7U9Z5,bible,one withholds appropriate gain poverty,gain poverty,0.33333333333333337,1,1,1,0,536.0
3YGYP1364194MWO6OEZUQGH3BFRNRO,bible,hidden rocky reef love feast feast shepherd without fear feed cloud without water carried along wind autumn leaf without fruit twice dead plucked root,rocky reef,0.33333333333333337,1,1,1,0,0.0
3GMLHYZ0LEXQENK1ZA3AC72UMYZUYP,bible,sent people strange speech hard language house israel,strange speech,0.33333333333333337,1,0,1,0,577.5
337F8MIIMZDU0UU1CW1J7BAGB8X048,bible,little owl great owl horned owl,horned owl,0.33333333333333337,1,1,1,1,238.5
3AQN9REUTFG4XL9FDFDL27Y60Y4YDJ,bible,violently taken away tabernacle garden destroyed place assembly yahweh caused solemn assembly sabbath forgotten zion despised indignation anger king priest,solemn assembly,0.33333333333333337,1,1,1,1,226.5
3TZ0XG8CBUKDFP5GOVAPHYREGYN89Z,bible,called day solemn assembly terror every side none escaped remained day yahweh anger dandled brought enemy consumed,solemn assembly,0.3571428571428571,1,1,1,1,226.5
3R15W654VDTEMV6LZMUF8Y39AYPQLO,bible,lord cast altar abhorred sanctuary given hand enemy wall palace made noise house yahweh day solemn assembly,solemn assembly,0.5138888888888888,1,1,1,1,226.5
3D42WVSDH8V1V5NB4L8BQ71RCBKFYB,bible,way zion mourn none come solemn assembly gate desolate priest sigh virgin afflicted bitterness,solemn assembly,0.55,1,1,1,1,226.5
3NQUW096N688UWPZIKJTM3DK0YLL9X,bible,lord set nothing mighty men midst called solemn assembly crush young men lord trodden winepress virgin daughter judah,solemn assembly,0.5694444444444444,1,1,1,1,226.5
306996CF6WKESI0SNUF6TUZWQSJ1BH,bible,shall make bar acacia wood five board one side tabernacle,acacia wood,0.33333333333333337,1,1,1,1,287.0
3MA5N0ATTCB8MMKPQVHKLN8G9Z1KWJ,bible,shall make pole altar pole acacia wood overlay brass,acacia wood,0.35,1,1,1,1,287.0
3XDSWAMB22SLJRCFM91G5FDMGPCCQV,bible,everyone offered offering silver brass brought yahweh offering everyone found acacia wood work service brought,acacia wood,0.45,1,1,1,1,287.0
3VP28W7DUNK10VXG07AU4EATI5OFZ2,bible,servant took chariot put second chariot brought jerusalem died buried tomb father,second chariot,0.33333333333333337,1,0,1,1,299.0
32FESTC2NHQDBKJW3ILLFGABJAICU0,bible,other disciple therefore said seen lord,other disciple,0.3375,1,1,1,1,290.5
3P4ZBJFX2V3X60SBPKQN5AGB13LFWD,bible,strip outer garment,outer garment,0.3375,1,1,1,1,220.0
37J05LC5AXJE2WEGRFCISKJINUWDJ5,bible,came synagogue ruler house saw uproar weeping great wailing,synagogue ruler,0.3382352941176471,1,0,1,1,501.0
375VMB7D4JJI7LUA9XRIGJ4IAF7IDY,bible,answered moses command,moses command,0.3382352941176471,1,0,1,0,263.0
3SBX2M1TKDNIONZ0TUVYMH1YOCV4QA,bible,kore son imnah levite porter east gate freewill offering god distribute offering yahweh holy thing,freewill offering,0.3392857142857143,1,1,1,1,0.0
3J9UN9O9J3SK3CDMF3ONDDZZT5N0JZ,bible,besides sabbath yahweh besides gift besides vow besides freewill offering give yahweh,freewill offering,0.4,1,1,1,1,0.0
3P458N04Q1HSU6LPBU72NA0T11M2X9,bible,shall offer yahweh set feast besides vow freewill offering burnt offering meal offering drink offering peace offering,freewill offering,0.475,1,1,1,1,0.0
3QE4DGPGBRBRBY5MQYQMS3XWIPLG4Q,bible,brought yet freewill offering every morning,freewill offering,0.4833333333333333,1,1,1,1,0.0
3OLZC0DJ8JF412UW0IRCM5APAMAIVW,bible,may eat within gate tithe grain new wine oil firstborn herd flock vow vow freewill offering wave offering hand,freewill offering,0.5833333333333334,1,1,1,1,0.0
3VCK0Q0PO5EGM247U1GF6KGG2PS0N3,bible,harvest blossom flower becomes ripening grape cut sprig pruning hook cut take away spreading branch,ripening grape,0.3409090909090909,1,1,1,1,266.0
38F60IALAGHEHF9RRX2RFJM8R7E0T4,bible,hand pierced swift serpent,swift serpent,0.34523809523809523,1,1,1,1,253.5
38B7Q9C28G5QBBMSVGDRXKVNA3W96D,bible,pashhur struck jeremiah prophet put stock upper gate benjamin house yahweh,upper gate,0.3472222222222222,1,1,1,0,270.0
3WRBLBQ2GR8ACANL7X3KG07J1D5G0A,bible,shall know yahweh dealt name sake according evil way according corrupt doings house israel say lord yahweh,corrupt doings,0.35,1,1,1,1,0.0
3L7SUC0TTUUA4KJ7I01FT5RGXZI0M3,bible,happened seventh month ishmael son nethaniah son elishama royal seed came ten men struck gedaliah died jew chaldean mizpah,royal seed,0.35,1,1,1,0,257.0
3RDTX9JRTY19FB0XEQIJ3YVJ5EH79B,bible,merciful deed dont let left hand know right hand,merciful deed,0.35,1,1,1,1,237.5
32PT7WK7DMF3HICROUKVCD2TRXAD3T,bible,yahweh awesome mighty one therefore persecutor shall stumble shall prevail shall utterly disappointed dealt wisely even everlasting dishonor shall never forgotten,everlasting dishonor,0.35,1,1,1,1,0.0
31JUPBOORN48GR6PDSDFM7I9GS38LV,bible,cobra venom within,cobra venom,0.35,1,1,1,1,187.5
379OL9DBSSESUVWY1Z8JGBFG9DPY92,bible,balaam lifted eye saw israel dwelling according tribe spirit god came,israel dwelling,0.35,1,0,1,1,187.0
3S829FDFT21FXGJ58JRJJTRXYSADXS,bible,afterward brother came scarlet thread hand name called zerah,scarlet thread,0.35,1,1,1,1,475.0
34YWR3PJ28ALYWIBW73O4M7E4320XN,bible,lip like scarlet thread,scarlet thread,0.4,1,1,1,1,475.0
3XDSWAMB22SLJRCFM91G5FDMGPBQC8,bible,found desert land waste howling wilderness,howling wilderness,0.35,1,1,1,1,202.5
3BS6ERDL9372E1Z97WITJGED1OCD6Z,bible,behold woman met attire prostitute crafty intent,crafty intent,0.35,1,1,1,1,0.0
3IHWR4LC7DD6QQYJSPG2URQHZOA8II,bible,make perpetual desolation city shall inhabited shall know yahweh,perpetual desolation,0.3529411764705882,1,1,1,1,0.0
3SD15I2WD2U4W9XCE7CH67S1ABM63T,bible,third row jacinth agate amethyst,third row,0.35526315789473684,1,1,1,0,0.0
3IJ95K7NDXCDX6FS835IRC3W96GNGS,bible,every earthen vessel fall shall unclean shall break,earthen vessel,0.3571428571428571,1,1,1,1,230.5
3OREP8RUT2BBWXQV5D090H32SH2BGR,bible,like silver dross earthen vessel lip fervent one evil heart,earthen vessel,0.4078947368421053,1,1,1,1,230.5
32K26U12DNONTREA84Q1V8UCIH2DVP,bible,priest shall command kill one bird earthen vessel running water,earthen vessel,0.45,1,1,1,1,230.5
30UZJB2POHC8D5XY9O2CE1E1EGC35B,bible,thus say yahweh army god israel take deed deed purchase sealed deed open put earthen vessel may continue many day,earthen vessel,0.4821428571428571,1,1,1,1,230.5
3NOEP8XAU42OMDMVDSIEJN8MCBDXPQ,bible,priest shall take holy water earthen vessel dust floor tabernacle priest shall take put water,earthen vessel,0.6,1,1,1,1,230.5
3EN4YVUOUCSS02JXIFDUMRMA3C7XJQ,bible,asked second time two olive branch beside two golden spout pour golden oil,golden oil,0.3571428571428571,1,0,1,0,518.5
3YKP7CX6G2FS34FUCAWFU4Q9TEK7BL,bible,overseer must blameless god steward selfpleasing easily angered given wine violent greedy dishonest gain,dishonest gain,0.3571428571428571,1,1,1,1,271.5
3WRKFXQBOB7L5WP15TEWT4EJS3CIY5,bible,father miss say david earnestly asked leave might run bethlehem city yearly sacrifice family,yearly sacrifice,0.3611111111111112,1,1,1,0,0.0
3J94SKDEKIP6VXZV2D8ORA0D5T1D5J,bible,certain man caesarea cornelius name centurion called italian regiment,italian regiment,0.3611111111111112,1,1,1,0,0.0
3BCRDCM0ODUAS75JZD4GNT93LX86K4,bible,brought bed basin earthen vessel wheat barley meal parched grain bean lentil roasted grain,earthen vessel,0.3611111111111112,1,1,1,1,230.5
37M4O367VJI9ZR58F67RA0N7E7T5MT,bible,immediately coming water saw heaven parting spirit descending like dove,heaven parting,0.3611111111111112,1,1,1,1,268.0
3UL5XDRDNCJUE234L5X85IMCU24585,bible,neither shall go sanctuary profane sanctuary god crown anointing oil god upon,anointing oil,0.3625,1,1,1,1,274.0
3UV0D2KX1MJLXY9RFEK4AIXKHAM4FG,bible,golden altar anointing oil sweet incense screen door tent,anointing oil,0.475,1,1,1,1,274.0
3OID399FXG7YXUSK8PLXDMRQUNFFD4,bible,star sky fell earth like fig tree dropping unripe fig shaken great wind,unripe fig,0.3666666666666667,1,1,1,1,0.0
32W3UF2EZOLEUMPHOCU32CCHKXU4C5,bible,garment also plague leprosy whether woolen garment linen garment,linen garment,0.3666666666666667,1,0,1,1,477.5
336OE47KI2KM2XE1PZVRNWJXPX8VWG,bible,arrived country gadarenes opposite galilee,opposite galilee,0.368421052631579,1,1,1,1,0.0
3EGKVCRQFWSBIOBVZJMF7HA6XDSYBC,bible,shall keep feast unleavened bread,unleavened bread,0.375,1,0,1,1,305.5
3DW3BNF1GHIBCWIJRWFL9GGB7Q5V81,bible,seven day shall eat unleavened bread commanded time appointed month abib came egypt one shall appear empty,unleavened bread,0.5166666666666667,1,0,1,1,305.5
3DIIW4IV8PV57PBHGMQPDFACX2E4I7,bible,fifteenth day month feast unleavened bread yahweh,unleavened bread,0.55,1,0,1,1,305.5
3PEG1BH7AERGYJMEV4LOY9VVZYJBKU,bible,many sleep dust earth shall awake everlasting life shame everlasting contempt,everlasting contempt,0.375,1,1,1,1,0.0
3PZDSVZ3J5HXLQM8D23HIN6TJ184NN,bible,third chariot white horse fourth chariot dappled horse powerful,third chariot,0.375,1,0,1,1,0.0
35NNO802AVWRTXLNYR5LCOGCOJ8NIK,bible,samuel came see saul day death samuel mourned saul yahweh grieved made saul king israel,saul king,0.375,1,0,1,1,261.0
3HEADTGN2PSHU1XFQ5LL0XBGXITVRD,bible,mocker punished simple gain wisdom,gain wisdom,0.375,1,1,1,0,526.5
